corpName,creditCode,companyType,periodCode,evaGrade,doScore
中交第二公路工程局有限公司,91610000220521254B,施工,,AA,98
山东鹏程路桥集团有限公司,91370829798669538R,施工,,A,89.77
中铁二十局集团第四工程有限公司,91370212725568023E,施工,,A,89.3
云南阳光道桥股份有限公司,91530000719455946R,施工,,B,81.4
山东绿达建设发展集团有限公司,91370700724296783L,施工,,A,93.06
山东九强集团有限公司,91370303740996405M,施工,,AA,96.17
山东高速交通工程有限公司,91371600775295211B,施工,,A,90.24
贵州省公路工程集团有限公司,91520000214415201K,施工,,AA,98.8
山东高速交通工程有限公司,91371600775295211B,施工,,A,90.24
广西交建工程建设集团有限公司,91450000742076899B,施工,,AA,96.57
保利长大工程有限公司,9.144E+17,施工,,AA,98
山东奥邦交通设施工程有限公司,91371425743363259F,施工,,AA,95.62
临沂市政集团有限公司,9.13713E+17,施工,,A,91
中交第二公路工程局有限公司,91610000220521254B,施工,,AA,98
山东鹏程路桥集团有限公司,91370829798669538R,施工,,A,89.77
中铁二十三局集团第一工程有限公司,9.13711E+17,施工,,A,91.18
山东沂蒙交通发展集团有限公司,91371300267107093N,施工,,A,92.69
贵州省公路工程集团有限公司,91520000214415201K,施工,,AA,98.8
中铁二十局集团第四工程有限公司,91370212725568023E,施工,,A,89.3
山东九强集团有限公司,91370303740996405M,施工,,AA,96.17
山东绿达建设发展集团有限公司,91370700724296783L,施工,,A,93.06
云南阳光道桥股份有限公司,91530000719455946R,施工,,B,81.4
唐山公路建设总公司,91130200104759695R,施工,,A,88.1
山西长达交通设施有限公司,91140000110056494N,施工,,B,83.66
湖南金沙路桥建设有限公司,91430121717044350C,施工,,A,89.33
淄博顺达交通设施工程有限公司,9137030370602109XX,施工,,A,87.42
山东省路桥集团有限公司,91370000163048885W,施工,,A,93.45
云南云岭高速公路交通科技有限公司,91530111795171275P,施工,,A,88.36
湖南常德路桥建设集团有限公司,91430700186491716J,施工,,A,93
山东省路桥集团有限公司,91370000163048885W,施工,,A,93.45
山西长达交通设施有限公司,91140000110056494N,施工,,B,83.66
湖南金沙路桥建设有限公司,91430121717044350C,施工,,A,89.33
淄博顺达交通设施工程有限公司,9137030370602109XX,施工,,A,87.42
唐山公路建设总公司,91130200104759695R,施工,,A,88.1
云南云岭高速公路交通科技有限公司,91530111795171275P,施工,,A,88.36
江西省宏发路桥建筑工程有限公司,91360100705547436Y,施工,,A,87
中国葛洲坝集团股份有限公司,9.142E+17,施工,,A,90.38
南昌公路桥梁工程有限公司,9.13601E+17,施工,,A,88
中冶交通建设集团有限公司,91110000783950087W,施工,,B,79.9
山东高速工程建设集团有限公司,9.137E+17,施工,,A,94.38
中铁一局集团有限公司,91610000220522345A,施工,,AA,98.2
中交第三公路工程局有限公司,9.111E+17,施工,,A,85.54
山东富博交通设施有限公司,91370303733693844G,施工,,A,94.26
河北光太路桥工程集团有限公司,91130400721663832F,施工,,A,85.3
湖南路桥建设集团有限责任公司,91430000183763763N,施工,,A,86.48
山东远通公路工程集团有限公司,91370481777408718J,施工,,A,85.54
广西安通宝建工集团有限公司,91450100788443850B,施工,,A,88.67
青岛海信网络科技股份有限公司,9.13702E+17,施工,,A,87.42
山东黄河工程集团有限公司,91370000163056682H,施工,,A,94.67
中交综合规划设计院有限公司,91110105101700225C,设计,,AA,96.58
广西顺捷交通勘察设计有限公司,9.14501E+17,设计,,A,89
中国公路工程咨询集团有限公司,91110000100001916P,设计,,A,95
山东尚佳交通工程有限公司,91370600747849889W,施工,,A,93.67
江苏长天智远交通科技有限公司,91320000714093181N,施工,,A,92.48
湖南中大设计院有限公司,9.14301E+17,设计,,A,95
广西壮族自治区林业勘测设计院,9.145E+17,设计,,A,95
厦门中平公路勘察设计院有限公司,91350200705495162B,设计,,A,94
凯天建设发展集团有限公司,91510000326978260D,施工,,A,86.73
德达交通建设发展集团有限公司,9.13714E+17,施工,,A,94.58
中国华西工程设计建设有限公司,91510000201803520Y,设计,,AA,95
中交第二公路勘察设计研究院有限公司,91420100177668591H,设计,,AA,99.36
山东格瑞特公路工程有限公司,91370600774177678P,施工,,AA,95.46
中交基础设施养护集团有限公司,9.111E+17,设计,,AA,98.72
山东鲁东交通建设集团有限公司,91370500734728404B,施工,,A,92.62
北京交科公路勘察设计研究院有限公司,9.11101E+17,设计,,AA,95
中交一公局海威工程建设有限公司,9111000074670627X5,施工,,A,89.3
济南金曰公路工程有限公司,91370181735761652X,施工,,AA,95.55
河南省路桥建设集团有限公司,91411400731303232H,施工,,A,86.48
凯天建设发展集团有限公司,91510000326978260D,施工,,A,86.73
厦门中平公路勘察设计院有限公司,91350200705495162B,设计,,A,94
广西壮族自治区林业勘测设计院,9.145E+17,设计,,A,95
湖南中大设计院有限公司,9.14301E+17,设计,,A,95
江苏长天智远交通科技有限公司,91320000714093181N,施工,,A,92.48
山东尚佳交通工程有限公司,91370600747849889W,施工,,A,93.67
中国公路工程咨询集团有限公司,91110000100001916P,设计,,A,95
广西顺捷交通勘察设计有限公司,9.14501E+17,设计,,A,89
山东胜达工程建设有限公司,9137050070624391XT,施工,,AA,95
福建省交建集团工程有限公司,91350200154982721M,施工,,A,85
中国建筑第五工程局有限公司,91430000183764483Y,施工,,AA,96
山东宏昌路桥集团有限公司,9.13707E+17,施工,,A,90.55
广西路桥工程集团有限公司,91450000198227242F,施工,,AA,96.42
广西弘路交通工程有限公司,91450100711429639U,施工,,A,100
兰州金路交通设施有限责任公司,9.16201E+17,施工,,B,82.72
安徽开源路桥有限责任公司,91340000704988520X,施工,,AA,95
中交建筑集团有限公司,9111000010123202XN,施工,,AA,97
中建路桥集团有限公司,91130000401700454L,施工,,A,92.33
广东长宏建设集团有限公司,91440183734937476B,施工,,B,84.2
盛世国际路桥建设有限公司,91370785165879009B,施工,,A,88.36
中铁十五局集团有限公司,9.131E+17,施工,,A,88.36
黑龙江农垦建工路桥有限公司,91233000702854799K,施工,,AA,97.71
河南省光大路桥工程有限公司,91410900663416816J,施工,,A,85.54
河南省第一公路工程有限公司,9.14101E+17,施工,,B,84.41
保利长大工程有限公司,9.144E+17,施工,,B,80.89
中铁二十四局集团有限公司,9.131E+17,施工,,A,88.04
中铁十六局集团有限公司,9.111E+17,施工,,A,86.7
江苏东方交通工程有限公司,91320925703877861U,施工,,B,84.6
中铁二局集团有限公司,91510100MA61RKR7X3,施工,,A,90.69
中铁广州工程局集团有限公司,91440101MA59G0NT5Y,施工,,B,75.59
山东沂蒙交投公路工程有限公司,91371300168261781P,施工,,AA,95.17
江苏省交通工程集团有限公司,91320000134759848E,施工,,A,87.39
河南省路桥建设集团有限公司,91411400731303232H,施工,,AA,95
中铁二十三局集团有限公司,91510100740338242L,施工,,A,94.26
四川瑞通工程建设集团有限公司,9.151E+17,施工,,AA,99
湖南华鑫美好公路环境建设有限公司,91430100616804250D,施工,,AA,98
哈尔滨滨岛公路设施工程安装有限责任公司,9.12302E+17,施工,,A,94
浙江交工集团股份有限公司,91330000712561789G,施工,,A,91
中建北方建设集团有限公司,91230102128104167H,施工,,A,92
黑龙江省龙建路桥第二工程有限公司,9.12312E+17,施工,,AA,97.2
吉林省骏和建设有限公司,9.12207E+17,施工,,A,86
中建北方建设集团有限公司,91230102128104167H,施工,,A,92
湖南华鑫美好公路环境建设有限公司,91430100616804250D,施工,,AA,98
哈尔滨滨岛公路设施工程安装有限责任公司,9.12302E+17,施工,,A,94
浙江交工集团股份有限公司,91330000712561789G,施工,,A,91
四川瑞通工程建设集团有限公司,9.151E+17,施工,,AA,99
黑龙江省龙建路桥第二工程有限公司,9.12312E+17,施工,,AA,97.2
湖北省高速公路实业开发有限公司,91420000177577761J,施工,,A,93.7
四川公路桥梁建设集团有限公司,9151000020181190XN,施工,,AA,96
中交综合规划设计院有限公司,91110105101700225C,设计,,AA,100
黑龙江省路畅工程设计有限公司,9123120079501873XB,设计,,AA,98.0518
黑龙江省交通规划设计研究院集团有限公司,91230100126970555M,设计,,AA,98.674
辽宁省交通规划设计院有限责任公司,9121000011756191XE,设计,,AA,100
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,98.3636
中建三局集团有限公司,91420000757013137P,施工,,AA,95.4444
中建筑港集团有限公司,9.13702E+17,施工,,A,94
中交隧道工程局有限公司,9.111E+17,施工,,A,94
中国建筑第七工程局有限公司,91410000169954619U,施工,,AA,95.3667
黑龙江省北龙交通工程有限公司,9.12301E+17,施工,,AA,95.8
中建新疆建工（集团）有限公司,9165000022859700XU,施工,,A,94.8
广州航天海特系统工程有限公司,9144010161850178X8,施工,,AA,96.6
石家庄泛安科技开发有限公司,91130100601001930K,施工,,A,94
金光道环境建设集团有限公司,91360800705767324T,施工,,A,89.4
黑龙江省应用电子有限责任公司,91230103723675925J,施工,,AA,98.1
正平路桥建设股份有限公司,91630000226882472D,施工,,A,94
中国中铁股份有限公司,91110000710935003U,施工,,AA,95
中交一公局第一工程有限公司,9111000010264769XC,施工,,AA,99.5
黑龙江省华龙建设有限公司,91230111755331940N,施工,,A,90.7
中铁十四局集团第四工程有限公司,9.137E+17,施工,,AA,97
中国建筑第五工程局有限公司,91430000183764483Y,施工,,AA,96.8667
中天交通建设投资集团有限公司,9.14206E+17,施工,,A,94
拓丰建设集团有限公司,91220800786802098W,施工,,A,94.1
中铁建大桥工程局集团第一工程有限公司,91210200118529727B,施工,,AA,98.1
哈尔滨交研交通工程有限责任公司,9.12302E+17,施工,,A,93
河南省公路工程局集团有限公司,9.141E+17,施工,,AA,97
正平路桥建设股份有限公司,91630000226882472D,施工,,AA,99.8
中国建筑第六工程局有限公司,9.11201E+17,施工,,AA,95
中交第二航务工程局有限公司,9.14201E+17,施工,,AA,95.5833
武汉公路桥梁建设集团有限公司,91420100300026907H,施工,,A,94
中铁电气化局集团第一工程有限公司,91110106101298723K,施工,,AA,96.8
中交远洲交通科技集团有限公司,91130100700711241Y,设计,,AA,95
四川公路桥梁建设集团有限公司,9151000020181190XN,施工,,AA,96
中建三局集团有限公司,91420000757013137P,施工,,AA,95.4444
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,98.3636
辽宁省交通规划设计院有限责任公司,9121000011756191XE,设计,,AA,100
黑龙江省交通规划设计研究院集团有限公司,91230100126970555M,设计,,AA,98.674
黑龙江省路畅工程设计有限公司,9123120079501873XB,设计,,AA,98.0518
中交综合规划设计院有限公司,91110105101700225C,设计,,AA,100
河南省交科公路勘察设计有限公司,91410103740715802C,设计,,A,92.275
华设设计集团股份有限公司,91320000780270414F,设计,,AA,97
中交通力建设股份有限公司,91610131724928787L,设计,,A,94.35
安徽省交通勘察设计院有限公司,91340000485001035Y,设计,,A,93.675
河南铭卓公路勘察设计有限公司,91410303MA44ARAE49,设计,,A,91.15
郑州华路兴公路科技有限公司,9.14101E+17,设计,,AA,96.05
河南中原公路勘察设计有限公司,9.14109E+17,设计,,A,93.8
河南海威路桥工程咨询有限公司,9.14101E+17,设计,,A,94.4
周口市公路勘察设计院有限公司,91411600747434464Q,设计,,A,92.7
中交第二公路勘察设计研究院有限公司,91420100177668591H,设计,,A,93.375
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,95.8
中冶南方工程技术有限公司,9142010075817731XE,设计,,A,92.875
中铁工程设计咨询集团有限公司,91110000764205727U,设计,,A,92.675
中冶南方工程技术有限公司,9142010075817731XE,设计,,A,92.875
华设设计集团股份有限公司,91320000780270414F,设计,,AA,97
中交通力建设股份有限公司,91610131724928787L,设计,,A,94.35
安徽省交通勘察设计院有限公司,91340000485001035Y,设计,,A,93.675
河南铭卓公路勘察设计有限公司,91410303MA44ARAE49,设计,,A,91.15
郑州华路兴公路科技有限公司,9.14101E+17,设计,,AA,96.05
河南中原公路勘察设计有限公司,9.14109E+17,设计,,A,93.8
河南省交科公路勘察设计有限公司,91410103740715802C,设计,,A,92.275
河南省中工设计研究院集团股份有限公司,91410100706774868X,设计,,AA,99.75
驻马店市华中公路设计有限公司,9.14117E+17,设计,,AA,96.25
河南海威路桥工程咨询有限公司,9.14101E+17,设计,,A,94.4
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,95.8
中交第二公路勘察设计研究院有限公司,91420100177668591H,设计,,A,93.375
周口市公路勘察设计院有限公司,91411600747434464Q,设计,,A,92.7
天津城建设计院有限公司,91120000746695865U,设计,,AA,95
国基建设集团有限公司,9.114E+17,施工,,A,89
中交四公局第二工程有限公司,9.11103E+17,施工,,A,92.04
天津公路工程设计研究院有限公司,9.11201E+17,设计,,AA,95.42
中交路桥建设有限公司,9111000059062789XU,施工,,AA,95.6667
中国华西工程设计建设有限公司,91510000201803520Y,设计,,A,87
中交路桥建设有限公司,9111000059062789XU,施工,,AA,95.6667
国基建设集团有限公司,9.114E+17,施工,,A,89
中交四公局第二工程有限公司,9.11103E+17,施工,,A,92.04
天津公路工程设计研究院有限公司,9.11201E+17,设计,,AA,95.42
天津城建设计院有限公司,91120000746695865U,设计,,AA,95
中铁四局集团安装工程有限公司,9.13601E+17,施工,,A,92.83
开封市通达公路勘察设计有限公司,9.14102E+17,设计,,A,94.45
江西省赣南公路勘察设计院有限公司,91360700769798752W,设计,,A,92.475
河南省洹润公路工程咨询中心,91410502753869835R,设计,,A,91.35
中铁二院工程集团有限责任公司,9.15101E+17,设计,,A,94.775
北京建达道桥咨询有限公司,91110109102336955F,设计,,A,93.15
